path,h1,h2,h3,nframes,fps,size,hash_bits,n_hashes,valid
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 8/N884A6_ch8_main_20241124000000_20241124003001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27007,14.992977333163086,950085597,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 8/N884A6_ch8_main_20241124003001_20241124010000.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.993525295807837,949033077,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 8/N884A6_ch8_main_20241124010000_20241124013001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27007,14.993809716801485,950082065,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 8/N884A6_ch8_main_20241124013001_20241124020001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26977,14.993052853887622,949015229,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 8/N884A6_ch8_main_20241124020001_20241124023000.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26979,14.990831805300884,949137079,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 8/N884A6_ch8_main_20241124023000_20241124030001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27006,14.990508120829956,950186307,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 8/N884A6_ch8_main_20241124030001_20241124033001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26979,14.993664414013873,949093346,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 8/N884A6_ch8_main_20241124033001_20241124040000.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26977,14.993386169869837,949130051,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 8/N884A6_ch8_main_20241124040000_20241124043001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27006,14.993670745519552,950158165,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 8/N884A6_ch8_main_20241124043001_20241124050000.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26977,14.993386169869837,948908310,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123043000_20241123050002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27070,14.993990218180006,953558563,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123050002_20241123053001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.990526040885271,949148691,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123053001_20241123060002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.989532371903442,949287967,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123060002_20241123063002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.99383381292566,949364149,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123063002_20241123070001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26977,14.993052853887622,948971218,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123070001_20241123073002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27010,14.993477476477285,949987136,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123073002_20241123080002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26976,14.993747047216742,948846154,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123080002_20241123083001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26979,14.990581920621429,948855745,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123083001_20241123090002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27007,14.990979989453526,950260331,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123090002_20241123093002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26970,14.992912138310588,948133971,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123093002_20241123100001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26986,14.993471678195403,949904407,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123100001_20241123103002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27007,14.993476752255376,949995124,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123103002_20241123110002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.992002488114808,949407749,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123110002_20241123113001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26963,14.991270891481058,948040226,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123113001_20241123120002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27006,14.99017529057827,950289256,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123120002_20241123123002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.993750520789934,948526281,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123123002_20241123130001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26964,14.99332740213523,947507577,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123130001_20241123133002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27006,14.99275511167121,950124493,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123133002_20241123140002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.992557044146729,948743786,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123140002_20241123143001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26975,14.98952539189482,948752285,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123143001_20241123150002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.991919225578568,949484885,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123150002_20241123153002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993945319009477,949179743,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123153002_20241123160001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.993608625576613,948942949,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123160001_20241123163002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27007,14.992810867525662,950068256,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123163002_20241123170002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.99335863904898,948982470,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123170002_20241123173001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.990526040885271,949086058,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123173001_20241123180002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27008,14.99037015246796,950212144,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123180002_20241123183002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.992942013360157,949134476,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123183002_20241123190001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.993608625576613,949086609,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123190001_20241123193002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27006,14.993337774816789,950149925,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123193002_20241123200002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.9924179724603,949263829,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123200002_20241123203001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26963,14.99102084387388,948195462,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123203001_20241123210002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27009,14.989926795833078,950219053,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123210002_20241123213002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.993750520789934,949380780,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123213002_20241123220001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.993608625576613,949186240,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123220001_20241123223002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26994,14.99375121504152,949468934,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123223002_20241123230002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.99333407399178,949310685,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123230002_20241123233001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.989776414633065,949075961,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241123233001_20241124000000.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26963,14.989854065323142,948322283,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241124000000_20241124003002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27022,14.993480371757526,950460112,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241124003002_20241124010001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26979,14.993747742240254,949229220,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241124010001_20241124013002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27006,14.993337774816789,950322759,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241124013002_20241124020002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.993608625576613,949133615,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241124020002_20241124023001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.990109572600185,949304433,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241124023001_20241124030002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27007,14.990231122754825,950214856,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241124030002_20241124033002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26978,14.993191985994942,949228266,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241124033002_20241124040001.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26970,14.992912138310588,948525865,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241124040001_20241124043002.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27014,14.994033247301084,950963771,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 6 Week 2/Cam 12/N884A6_ch12_main_20241124043002_20241124050000.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26960,14.993270824296218,948170615,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 2 Week 2/Cam 9/N884A6_ch9_main_20240731043000_20240731050003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,27062,14.989476016395258,952296802,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 2 Week 2/Cam 9/N884A6_ch9_main_20240731050003_20240731053003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26992,14.992973432353317,949427647,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 2 Week 2/Cam 9/N884A6_ch9_main_20240731053003_20240731060003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26993,14.993528892246337,949377930,256,3,True
/lustre/isaac24/scratch/eopoku2/downey_cross_sucking_videos_2024/2 weeks post-grouping (not annotated)/Group 2 Week 2/Cam 9/N884A6_ch9_main_20240731060003_20240731063003.mp4,-9223372036854775808,-9223372036854775808,-9223372036854775808,26991,14.992917650326344,949135876,256,3,True
